case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,833,2025-06-24,2025-06-25,2025-06-26,False,3461.14990234375,3491.60009765625,3491.60009765625,3436.859375,3491.60009765625,3436.859375,0.0183599581941962,completed,,-54.74072265625,-1.567783283457774,1.567783283457774
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,834,2025-06-25,2025-06-26,2025-06-27,False,3491.60009765625,3508.5400390625,3508.5400390625,3463.789794921875,3508.5400390625,3463.789794921875,0.0189670003019273,completed,,-44.750244140625,-1.2754662521275515,1.2754662521275515
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,835,2025-06-26,2025-06-27,2025-06-30,False,3508.5400390625,3526.39990234375,3526.39990234375,3492.460693359375,3526.39990234375,3492.460693359375,0.0179884578101336,completed,,-33.939208984375,-0.9624322233510156,0.9624322233510156
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,836,2025-06-27,2025-06-30,2025-07-01,False,3526.39990234375,3524.169921875,3524.169921875,3523.844482421875,3524.169921875,3523.844482421875,0.0182367078959941,completed,,-0.325439453125,-0.0092344994804295,0.0092344994804295
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,837,2025-06-30,2025-07-01,2025-07-02,False,3524.169921875,3543.110107421875,3543.110107421875,3517.412353515625,3543.110107421875,3517.412353515625,0.017715583089739,completed,,-25.69775390625,-0.7252880414983442,0.7252880414983442
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,838,2025-07-01,2025-07-02,2025-07-03,False,3543.110107421875,3573.179931640625,3573.179931640625,3544.404296875,3573.179931640625,3544.404296875,0.0178540842607617,completed,,-28.775634765625,-0.8053228585220636,0.8053228585220636
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,839,2025-07-02,2025-07-03,2025-07-07,False,3573.179931640625,3544.239990234375,3544.239990234375,3558.519287109375,3544.239990234375,3558.519287109375,0.017717458307743,completed,,14.279296875,0.4028874149139018,0.4028874149139018
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,840,2025-07-03,2025-07-07,2025-07-08,False,3544.239990234375,3542.719970703125,3542.719970703125,3506.796142578125,3542.719970703125,3506.796142578125,0.0224089161492884,completed,,-35.923828125,-1.0140182803629885,1.0140182803629885
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,841,2025-07-07,2025-07-08,2025-07-09,False,3542.719970703125,3565.280029296875,3565.280029296875,3523.814697265625,3565.280029296875,3523.814697265625,0.018903374671936,completed,,-41.46533203125,-1.1630315624724592,1.1630315624724592
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,842,2025-07-08,2025-07-09,2025-07-10,False,3565.280029296875,3574.419921875,3574.419921875,3546.213623046875,3574.419921875,3546.213623046875,0.0177104999311268,completed,,-28.206298828125,-0.7891154213724583,0.7891154213724583
