case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,728,2025-01-06,2025-01-07,2025-01-08,False,42528.359375,42635.19921875,42635.19921875,42484.9783670525,42635.19921875,42484.9783670525,0.0124739999882876,completed,,-150.22085169750062,-0.3523399783515891,0.3523399783515891
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,729,2025-01-07,2025-01-08,2025-01-10,False,42635.19921875,41938.44921875,41938.44921875,42621.22595394128,41938.44921875,42621.22595394128,0.0122742089442908,completed,,682.7767351912844,1.6280447844648152,1.6280447844648152
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,730,2025-01-08,2025-01-10,2025-01-13,False,41938.44921875,42297.12109375,42297.12109375,42144.05277194472,42297.12109375,42144.05277194472,0.0144363329745829,completed,,-153.06832180528,-0.3618882747740909,0.3618882747740909
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,731,2025-01-10,2025-01-13,2025-01-14,False,42297.12109375,42518.28125,42518.28125,42434.13520827787,42518.28125,42434.13520827787,0.0124418339692056,completed,,-84.14604172213149,-0.1979055579113548,0.1979055579113548
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,732,2025-01-13,2025-01-14,2025-01-15,False,42518.28125,43221.55078125,43221.55078125,41981.15322010715,43221.55078125,41981.15322010715,0.0123342499136924,completed,,-1240.3975611428468,-2.869858990994246,2.869858990994246
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,733,2025-01-14,2025-01-15,2025-01-16,False,43221.55078125,43153.12890625,43153.12890625,42954.41858034707,43153.12890625,42954.41858034707,0.0122215412557125,completed,,-198.7103259029318,-0.4604772143744876,0.4604772143744876
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,734,2025-01-15,2025-01-16,2025-01-17,False,43153.12890625,43487.828125,43487.828125,43346.583766983254,43487.828125,43346.583766983254,0.0122091667726635,completed,,-141.24435801674554,-0.3247905542920132,0.3247905542920132
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,735,2025-01-16,2025-01-17,2025-01-21,False,43487.828125,44025.80859375,44025.80859375,43242.7641794384,44025.80859375,43242.7641794384,0.0122389160096645,completed,,-783.0444143116038,-1.7786031405741551,1.7786031405741551
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,736,2025-01-17,2025-01-21,2025-01-22,False,44025.80859375,44156.73046875,44156.73046875,43110.53646783192,44156.73046875,43110.53646783192,0.0122809582389891,completed,,-1046.1940009180762,-2.3692741509892232,2.3692741509892232
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,737,2025-01-21,2025-01-22,2025-01-23,False,44156.73046875,44565.0703125,44565.0703125,44166.50261367877,44565.0703125,44166.50261367877,0.0121436659246683,completed,,-398.56769882123626,-0.8943499831289227,0.8943499831289227
