Date,Open,High,Low,Close,Adj Close,Volume,index_key,index_label
2023-02-03,2416.260009765625,2433.030029296875,2398.93994140625,2406.10009765625,2406.10009765625,0,RUSSELL3000,Russell 3000
2023-02-03,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4136.47998046875,4694510000,SP500,S&P 500
2023-02-06,33874.44140625,33962.83984375,33683.578125,33891.01953125,33891.01953125,296400000,DOWJONES,Dow Jones Industrial Average
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,11887.4501953125,5538350000,NASDAQ,Nasdaq Composite
2023-02-06,2395.050048828125,2397.18994140625,2379.699951171875,2388.8701171875,2388.8701171875,0,RUSSELL3000,Russell 3000
2023-02-06,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4111.080078125,4114240000,SP500,S&P 500
2023-02-07,33769.78125,34240.0,33634.1015625,34156.69140625,34156.69140625,361620000,DOWJONES,Dow Jones Industrial Average
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,12113.7900390625,5720240000,NASDAQ,Nasdaq Composite
2023-02-07,2385.669921875,2425.4599609375,2375.1201171875,2418.610107421875,2418.610107421875,0,RUSSELL3000,Russell 3000
2023-02-07,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4164.0,4355860000,SP500,S&P 500
2023-02-08,34132.8984375,34161.6484375,33899.7890625,33949.01171875,33949.01171875,324090000,DOWJONES,Dow Jones Industrial Average
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,11910.51953125,5052870000,NASDAQ,Nasdaq Composite
2023-02-08,2410.8701171875,2414.969970703125,2388.18994140625,2391.330078125,2391.330078125,0,RUSSELL3000,Russell 3000
2023-02-08,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4117.85986328125,4029820000,SP500,S&P 500
2023-02-09,34105.609375,34252.5703125,33607.12890625,33699.87890625,33699.87890625,347520000,DOWJONES,Dow Jones Industrial Average
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,11789.580078125,5536290000,NASDAQ,Nasdaq Composite
2023-02-09,2409.070068359375,2413.419921875,2362.02001953125,2368.2900390625,2368.2900390625,0,RUSSELL3000,Russell 3000
2023-02-09,4144.25,4156.22998046875,4069.669921875,4081.5,4081.5,4270200000,SP500,S&P 500
2023-02-10,33671.5390625,33897.30859375,33591.98828125,33869.26953125,33869.26953125,288150000,DOWJONES,Dow Jones Industrial Average
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,11718.1201171875,4885030000,NASDAQ,Nasdaq Composite
2023-02-10,2363.4599609375,2374.070068359375,2355.510009765625,2372.030029296875,2372.030029296875,0,RUSSELL3000,Russell 3000
2023-02-10,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,4090.4599609375,3891520000,SP500,S&P 500
2023-02-13,33887.390625,34249.6015625,33887.390625,34245.9296875,34245.9296875,302600000,DOWJONES,Dow Jones Industrial Average
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,11891.7900390625,4752880000,NASDAQ,Nasdaq Composite
2023-02-13,2376.1201171875,2400.3701171875,2372.4599609375,2399.2900390625,2399.2900390625,0,RUSSELL3000,Russell 3000
2023-02-13,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,4137.2900390625,3448620000,SP500,S&P 500
2023-02-14,34194.08984375,34331.46875,33827.44921875,34089.26953125,34089.26953125,288820000,DOWJONES,Dow Jones Industrial Average
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,11960.150390625,5032430000,NASDAQ,Nasdaq Composite
2023-02-14,2392.52001953125,2413.469970703125,2376.199951171875,2400.3701171875,2400.3701171875,0,RUSSELL3000,Russell 3000
2023-02-14,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,4136.1298828125,3929200000,SP500,S&P 500
2023-02-15,34008.62890625,34130.48828125,33833.1015625,34128.05078125,34128.05078125,267530000,DOWJONES,Dow Jones Industrial Average
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,12070.58984375,5056640000,NASDAQ,Nasdaq Composite
2023-02-15,2391.5,2411.64990234375,2384.3798828125,2411.469970703125,2411.469970703125,0,RUSSELL3000,Russell 3000
2023-02-15,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4147.60009765625,4075980000,SP500,S&P 500
2023-02-16,33992.08984375,34041.16015625,33686.58984375,33696.8515625,33696.8515625,317530000,DOWJONES,Dow Jones Industrial Average
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,11855.830078125,5159410000,NASDAQ,Nasdaq Composite
2023-02-16,2398.070068359375,2405.739990234375,2377.929931640625,2379.0,2379.0,0,RUSSELL3000,Russell 3000
2023-02-16,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4090.409912109375,4143660000,SP500,S&P 500
2023-02-17,33677.01171875,33846.640625,33517.73046875,33826.69140625,33826.69140625,302900000,DOWJONES,Dow Jones Industrial Average
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,11787.26953125,4925230000,NASDAQ,Nasdaq Composite
2023-02-17,2373.320068359375,2373.320068359375,2354.280029296875,2371.75,2371.75,0,RUSSELL3000,Russell 3000
2023-02-17,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4079.090087890625,4045480000,SP500,S&P 500
2023-02-21,33699.69140625,33699.69140625,33115.73828125,33129.58984375,33129.58984375,348320000,DOWJONES,Dow Jones Industrial Average
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,11492.2998046875,5002540000,NASDAQ,Nasdaq Composite
2023-02-21,2363.6298828125,2363.6298828125,2320.6298828125,2321.610107421875,2321.610107421875,0,RUSSELL3000,Russell 3000
2023-02-21,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,3997.340087890625,4121590000,SP500,S&P 500
2023-02-22,33169.328125,33245.96875,32948.26953125,33045.08984375,33045.08984375,321910000,DOWJONES,Dow Jones Industrial Average
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,11507.0703125,4671270000,NASDAQ,Nasdaq Composite
2023-02-22,2323.2099609375,2334.52001953125,2312.659912109375,2320.18994140625,2320.18994140625,0,RUSSELL3000,Russell 3000
2023-02-22,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,3991.050048828125,4079320000,SP500,S&P 500
2023-02-23,33175.390625,33272.3984375,32795.671875,33153.91015625,33153.91015625,288120000,DOWJONES,Dow Jones Industrial Average
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,11590.400390625,4714580000,NASDAQ,Nasdaq Composite
2023-02-23,2329.739990234375,2341.169921875,2306.389892578125,2332.050048828125,2332.050048828125,0,RUSSELL3000,Russell 3000
2023-02-23,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,4012.320068359375,3952940000,SP500,S&P 500
2023-02-24,32999.19140625,32999.19140625,32643.48046875,32816.921875,32816.921875,277120000,DOWJONES,Dow Jones Industrial Average
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,11394.9404296875,4432650000,NASDAQ,Nasdaq Composite
2023-02-24,2310.8798828125,2311.56005859375,2291.949951171875,2307.530029296875,2307.530029296875,0,RUSSELL3000,Russell 3000
2023-02-24,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3970.0400390625,3877700000,SP500,S&P 500
2023-02-27,32906.16015625,33189.28125,32814.1796875,32889.08984375,32889.08984375,243660000,DOWJONES,Dow Jones Industrial Average
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,11466.98046875,4494000000,NASDAQ,Nasdaq Composite
2023-02-27,2321.610107421875,2335.169921875,2309.52001953125,2314.389892578125,2314.389892578125,0,RUSSELL3000,Russell 3000
2023-02-27,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3982.239990234375,3836950000,SP500,S&P 500
2023-02-28,32873.46875,32873.46875,32636.4296875,32656.69921875,32656.69921875,303760000,DOWJONES,Dow Jones Industrial Average
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,11455.5400390625,5340950000,NASDAQ,Nasdaq Composite
2023-02-28,2312.909912109375,2324.2900390625,2307.860107421875,2308.39990234375,2308.39990234375,0,RUSSELL3000,Russell 3000
2023-02-28,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,3970.14990234375,5043400000,SP500,S&P 500
2023-03-01,32656.369140625,32746.150390625,32500.7109375,32661.83984375,32661.83984375,292810000,DOWJONES,Dow Jones Industrial Average
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,11379.48046875,4927530000,NASDAQ,Nasdaq Composite
2023-03-01,2308.030029296875,2310.360107421875,2291.7900390625,2299.070068359375,2299.070068359375,0,RUSSELL3000,Russell 3000
2023-03-01,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,3951.389892578125,4249480000,SP500,S&P 500
2023-03-02,32780.96875,33083.44921875,32665.849609375,33003.5703125,33003.5703125,317450000,DOWJONES,Dow Jones Industrial Average
2023-03-02,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,11462.98046875,5313760000,NASDAQ,Nasdaq Composite
2023-03-02,2292.550048828125,2320.3798828125,2284.139892578125,2315.469970703125,2315.469970703125,0,RUSSELL3000,Russell 3000
2023-03-02,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,3981.35009765625,4244900000,SP500,S&P 500
2023-03-03,33076.328125,33405.8203125,33008.41015625,33390.96875,33390.96875,300050000,DOWJONES,Dow Jones Industrial Average
2023-03-03,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,11689.009765625,5102210000,NASDAQ,Nasdaq Composite
2023-03-03,2319.25,2354.159912109375,2319.25,2352.550048828125,2352.550048828125,0,RUSSELL3000,Russell 3000
2023-03-03,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4045.639892578125,4084730000,SP500,S&P 500
2023-03-06,33425.3203125,33572.21875,33383.46875,33431.44140625,33431.44140625,329190000,DOWJONES,Dow Jones Industrial Average
2023-03-06,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,11675.740234375,4982880000,NASDAQ,Nasdaq Composite
2023-03-06,2355.080078125,2368.449951171875,2346.77001953125,2349.31005859375,2349.31005859375,0,RUSSELL3000,Russell 3000
2023-03-06,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4048.419921875,4000870000,SP500,S&P 500
2023-03-07,33428.30859375,33453.25,32838.2109375,32856.4609375,32856.4609375,299400000,DOWJONES,Dow Jones Industrial Average
2023-03-07,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,11530.330078125,5422820000,NASDAQ,Nasdaq Composite
2023-03-07,2349.330078125,2350.7099609375,2311.47998046875,2314.72998046875,2314.72998046875,0,RUSSELL3000,Russell 3000
2023-03-07,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3986.3701171875,3922500000,SP500,S&P 500
2023-03-08,32872.078125,32903.44140625,32612.69921875,32798.3984375,32798.3984375,242750000,DOWJONES,Dow Jones Industrial Average
2023-03-08,11553.08984375,11601.23046875,11487.75,11576.0,11576.0,5085970000,NASDAQ,Nasdaq Composite
2023-03-08,2315.85009765625,2322.52001953125,2304.81005859375,2317.56005859375,2317.56005859375,0,RUSSELL3000,Russell 3000
2023-03-08,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3992.010009765625,3535570000,SP500,S&P 500
2023-03-09,32876.828125,32990.4609375,32190.599609375,32254.859375,32254.859375,315860000,DOWJONES,Dow Jones Industrial Average
2023-03-09,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,11338.349609375,5061790000,NASDAQ,Nasdaq Composite
2023-03-09,2319.18994140625,2330.919921875,2267.340087890625,2271.169921875,2271.169921875,0,RUSSELL3000,Russell 3000
2023-03-09,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,3918.320068359375,4445260000,SP500,S&P 500
2023-03-10,32185.140625,32422.099609375,31783.41015625,31909.640625,31909.640625,397790000,DOWJONES,Dow Jones Industrial Average
2023-03-10,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,11138.8896484375,6193500000,NASDAQ,Nasdaq Composite
2023-03-10,2269.02001953125,2275.919921875,2222.5400390625,2232.52001953125,2232.52001953125,0,RUSSELL3000,Russell 3000
2023-03-10,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,3861.590087890625,5518190000,SP500,S&P 500
2023-03-13,31819.9296875,32240.349609375,31624.869140625,31819.140625,31819.140625,429090000,DOWJONES,Dow Jones Industrial Average
2023-03-13,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,11188.83984375,6201490000,NASDAQ,Nasdaq Composite
2023-03-13,2223.360107421875,2253.239990234375,2198.06005859375,2225.419921875,2225.419921875,0,RUSSELL3000,Russell 3000
2023-03-13,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,3855.760009765625,6558020000,SP500,S&P 500
2023-03-14,32055.2890625,32306.58984375,31805.400390625,32155.400390625,32155.400390625,391760000,DOWJONES,Dow Jones Industrial Average
2023-03-14,11357.73046875,11467.01953125,11284.9296875,11428.150390625,11428.150390625,5533120000,NASDAQ,Nasdaq Composite
2023-03-14,2239.300048828125,2274.580078125,2236.77001953125,2262.7099609375,2262.7099609375,0,RUSSELL3000,Russell 3000
2023-03-14,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,3919.2900390625,5665870000,SP500,S&P 500
2023-03-15,31759.869140625,31906.470703125,31429.8203125,31874.5703125,31874.5703125,420910000,DOWJONES,Dow Jones Industrial Average
2023-03-15,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,11434.0498046875,5912430000,NASDAQ,Nasdaq Composite
2023-03-15,2251.030029296875,2251.030029296875,2212.85009765625,2244.0400390625,2244.0400390625,0,RUSSELL3000,Russell 3000
2023-03-15,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,3891.929931640625,6594010000,SP500,S&P 500
2023-03-16,31827.650390625,32281.609375,31571.4609375,32246.55078125,32246.55078125,440940000,DOWJONES,Dow Jones Industrial Average
2023-03-16,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,11717.2802734375,5498920000,NASDAQ,Nasdaq Composite
2023-03-16,2238.219970703125,2285.39990234375,2227.6201171875,2282.989990234375,2282.989990234375,0,RUSSELL3000,Russell 3000
2023-03-16,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,3960.280029296875,5695790000,SP500,S&P 500
2023-03-17,32217.3203125,32217.3203125,31728.69921875,31861.98046875,31861.98046875,712100000,DOWJONES,Dow Jones Industrial Average
2023-03-17,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,11630.509765625,7903090000,NASDAQ,Nasdaq Composite
2023-03-17,2281.070068359375,2281.070068359375,2245.830078125,2254.18994140625,2254.18994140625,0,RUSSELL3000,Russell 3000
2023-03-17,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,3916.639892578125,9354280000,SP500,S&P 500
2023-03-20,31872.330078125,32280.0703125,31872.330078125,32244.580078125,32244.580078125,357210000,DOWJONES,Dow Jones Industrial Average
2023-03-20,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,11675.5400390625,4970630000,NASDAQ,Nasdaq Composite
2023-03-20,2255.6298828125,2278.8798828125,2255.6298828125,2274.39990234375,2274.39990234375,0,RUSSELL3000,Russell 3000
2023-03-20,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,3951.570068359375,5347140000,SP500,S&P 500
2023-03-21,32420.7109375,32593.6796875,32346.119140625,32560.599609375,32560.599609375,363190000,DOWJONES,Dow Jones Industrial Average
2023-03-21,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,11860.1103515625,4829870000,NASDAQ,Nasdaq Composite
2023-03-21,2284.93994140625,2310.489990234375,2284.93994140625,2306.780029296875,2306.780029296875,0,RUSSELL3000,Russell 3000
2023-03-21,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4002.8701171875,4920240000,SP500,S&P 500
2023-03-22,32570.189453125,32761.890625,32020.4609375,32030.109375,32030.109375,325990000,DOWJONES,Dow Jones Industrial Average
2023-03-22,11857.5,12013.990234375,11666.849609375,11669.9599609375,11669.9599609375,4981590000,NASDAQ,Nasdaq Composite
2023-03-22,2306.679931640625,2325.239990234375,2265.070068359375,2265.510009765625,2265.510009765625,0,RUSSELL3000,Russell 3000
2023-03-22,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,3936.969970703125,4533010000,SP500,S&P 500
2023-03-23,32101.490234375,32511.490234375,31864.740234375,32105.25,32105.25,335430000,DOWJONES,Dow Jones Industrial Average
2023-03-23,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,11787.400390625,4917460000,NASDAQ,Nasdaq Composite
2023-03-23,2271.60009765625,2306.18994140625,2254.050048828125,2270.199951171875,2270.199951171875,0,RUSSELL3000,Russell 3000
2023-03-23,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,3948.719970703125,4991600000,SP500,S&P 500
2023-03-24,32038.220703125,32257.240234375,31805.1796875,32237.529296875,32237.529296875,317070000,DOWJONES,Dow Jones Industrial Average
2023-03-24,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,11823.9599609375,4363650000,NASDAQ,Nasdaq Composite
2023-03-24,2265.570068359375,2283.389892578125,2246.330078125,2282.699951171875,2282.699951171875,0,RUSSELL3000,Russell 3000
2023-03-24,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,3970.989990234375,4583970000,SP500,S&P 500
2023-03-27,32276.720703125,32564.0,32276.720703125,32432.080078125,32432.080078125,291560000,DOWJONES,Dow Jones Industrial Average
2023-03-27,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,11768.83984375,4330320000,NASDAQ,Nasdaq Composite
2023-03-27,2290.8798828125,2302.429931640625,2283.889892578125,2288.93994140625,2288.93994140625,0,RUSSELL3000,Russell 3000
2023-03-27,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,3977.530029296875,4233540000,SP500,S&P 500
2023-03-28,32434.849609375,32551.009765625,32295.5,32394.25,32394.25,248560000,DOWJONES,Dow Jones Industrial Average
2023-03-28,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,11716.080078125,4036910000,NASDAQ,Nasdaq Composite
2023-03-28,2287.02001953125,2291.0,2274.800048828125,2285.919921875,2285.919921875,0,RUSSELL3000,Russell 3000
2023-03-28,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,3971.27001953125,4014600000,SP500,S&P 500
2023-03-29,32566.5390625,32728.0390625,32539.939453125,32717.599609375,32717.599609375,314110000,DOWJONES,Dow Jones Industrial Average
2023-03-29,11855.58984375,11941.599609375,11823.349609375,11926.240234375,11926.240234375,4493540000,NASDAQ,Nasdaq Composite
2023-03-29,2299.89990234375,2319.929931640625,2299.89990234375,2318.449951171875,2318.449951171875,0,RUSSELL3000,Russell 3000
2023-03-29,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4027.81005859375,4145250000,SP500,S&P 500
2023-03-30,32807.4296875,32905.80078125,32682.869140625,32859.03125,32859.03125,283380000,DOWJONES,Dow Jones Industrial Average
2023-03-30,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,12013.4697265625,4738880000,NASDAQ,Nasdaq Composite
2023-03-30,2325.02001953125,2336.669921875,2320.280029296875,2330.52001953125,2330.52001953125,0,RUSSELL3000,Russell 3000
2023-03-30,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,4050.830078125,3930860000,SP500,S&P 500
2023-03-31,32901.9609375,33291.0,32901.9609375,33274.1484375,33274.1484375,353740000,DOWJONES,Dow Jones Industrial Average
2023-03-31,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,12221.91015625,5521150000,NASDAQ,Nasdaq Composite
2023-03-31,2335.64990234375,2366.949951171875,2335.64990234375,2366.27001953125,2366.27001953125,0,RUSSELL3000,Russell 3000
2023-03-31,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4109.31005859375,4525120000,SP500,S&P 500
2023-04-03,33245.78125,33632.8984375,33245.78125,33601.1484375,33601.1484375,311890000,DOWJONES,Dow Jones Industrial Average
2023-04-03,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,12189.4501953125,4816440000,NASDAQ,Nasdaq Composite
2023-04-03,2364.10009765625,2375.780029296875,2357.68994140625,2372.97998046875,2372.97998046875,0,RUSSELL3000,Russell 3000
2023-04-03,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4124.509765625,4234700000,SP500,S&P 500
2023-04-04,33594.7890625,33634.71875,33275.62109375,33402.37890625,33402.37890625,283360000,DOWJONES,Dow Jones Industrial Average
2023-04-04,12208.490234375,12224.6796875,12081.8095703125,12126.330078125,12126.330078125,4298760000,NASDAQ,Nasdaq Composite
2023-04-04,2374.139892578125,2376.2099609375,2348.35009765625,2356.409912109375,2356.409912109375,0,RUSSELL3000,Russell 3000
2023-04-04,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4100.60009765625,4227800000,SP500,S&P 500
2023-04-05,33394.6015625,33543.83984375,33376.26953125,33482.71875,33482.71875,286660000,DOWJONES,Dow Jones Industrial Average
2023-04-05,12081.759765625,12086.75,11931.849609375,11996.8603515625,11996.8603515625,4378590000,NASDAQ,Nasdaq Composite
2023-04-05,2353.919921875,2353.919921875,2337.10009765625,2347.639892578125,2347.639892578125,0,RUSSELL3000,Russell 3000
2023-04-05,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,4090.3798828125,3968020000,SP500,S&P 500
2023-04-06,33420.9609375,33525.9609375,33325.37109375,33485.2890625,33485.2890625,258680000,DOWJONES,Dow Jones Industrial Average
2023-04-06,11939.080078125,12098.5,11898.3603515625,12087.9599609375,12087.9599609375,3862800000,NASDAQ,Nasdaq Composite
2023-04-06,2346.080078125,2356.43994140625,2335.409912109375,2355.31005859375,2355.31005859375,0,RUSSELL3000,Russell 3000
2023-04-06,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,4105.02001953125,3486690000,SP500,S&P 500
2023-04-10,33425.25,33590.23828125,33343.4296875,33586.51953125,33586.51953125,232920000,DOWJONES,Dow Jones Industrial Average
2023-04-10,11975.1298828125,12084.9501953125,11924.2001953125,12084.3603515625,12084.3603515625,4334070000,NASDAQ,Nasdaq Composite
2023-04-10,2345.739990234375,2360.5,2337.239990234375,2360.300048828125,2360.300048828125,0,RUSSELL3000,Russell 3000
2023-04-10,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,4109.10986328125,3423650000,SP500,S&P 500
2023-04-11,33586.75,33781.2890625,33586.75,33684.7890625,33684.7890625,241430000,DOWJONES,Dow Jones Industrial Average
2023-04-11,12080.240234375,12091.26953125,12011.400390625,12031.8798828125,12031.8798828125,4676960000,NASDAQ,Nasdaq Composite
2023-04-11,2361.010009765625,2371.419921875,2357.989990234375,2362.60009765625,2362.60009765625,0,RUSSELL3000,Russell 3000
2023-04-11,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,4108.93994140625,3665830000,SP500,S&P 500
2023-04-12,33764.2109375,33895.4296875,33593.3203125,33646.5,33646.5,260300000,DOWJONES,Dow Jones Industrial Average
2023-04-12,12110.8701171875,12134.5,11916.5400390625,11929.33984375,11929.33984375,4909770000,NASDAQ,Nasdaq Composite
2023-04-12,2370.1298828125,2378.239990234375,2349.179931640625,2351.830078125,2351.830078125,0,RUSSELL3000,Russell 3000
2023-04-12,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,4091.949951171875,3633120000,SP500,S&P 500
2023-04-13,33668.96875,34054.98828125,33605.171875,34029.69140625,34029.69140625,277230000,DOWJONES,Dow Jones Industrial Average
2023-04-13,11997.419921875,12178.7998046875,11995.9404296875,12166.26953125,12166.26953125,4942990000,NASDAQ,Nasdaq Composite
2023-04-13,2355.969970703125,2384.610107421875,2355.969970703125,2382.47998046875,2382.47998046875,0,RUSSELL3000,Russell 3000
2023-04-13,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,4146.22021484375,3596590000,SP500,S&P 500
2023-04-14,33981.7109375,34082.94140625,33730.8515625,33886.46875,33886.46875,276720000,DOWJONES,Dow Jones Industrial Average
2023-04-14,12117.91015625,12205.7197265625,12026.5498046875,12123.4697265625,12123.4697265625,4655740000,NASDAQ,Nasdaq Composite
2023-04-14,2379.929931640625,2392.030029296875,2362.070068359375,2376.1298828125,2376.1298828125,0,RUSSELL3000,Russell 3000
2023-04-14,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,4137.64013671875,3575690000,SP500,S&P 500
2023-04-17,33930.4609375,33991.23046875,33796.91015625,33987.1796875,33987.1796875,234530000,DOWJONES,Dow Jones Industrial Average
2023-04-17,12108.23046875,12159.01953125,12064.099609375,12157.7197265625,12157.7197265625,4823180000,NASDAQ,Nasdaq Composite
2023-04-17,2376.010009765625,2385.840087890625,2369.419921875,2385.639892578125,2385.639892578125,0,RUSSELL3000,Russell 3000
2023-04-17,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,4151.31982421875,3611180000,SP500,S&P 500
2023-04-18,33965.16015625,34018.62109375,33791.890625,33976.62890625,33976.62890625,253570000,DOWJONES,Dow Jones Industrial Average
2023-04-18,12234.5595703125,12245.4296875,12110.23046875,12153.41015625,12153.41015625,4851810000,NASDAQ,Nasdaq Composite
2023-04-18,2391.409912109375,2396.35009765625,2379.39990234375,2387.110107421875,2387.110107421875,0,RUSSELL3000,Russell 3000
2023-04-18,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,4154.8701171875,3536640000,SP500,S&P 500
2023-04-19,33889.828125,33957.98046875,33814.6484375,33897.01171875,33897.01171875,251490000,DOWJONES,Dow Jones Industrial Average
2023-04-19,12063.6796875,12191.099609375,12060.169921875,12157.23046875,12157.23046875,4972700000,NASDAQ,Nasdaq Composite
2023-04-19,2382.139892578125,2391.35009765625,2374.969970703125,2387.320068359375,2387.320068359375,0,RUSSELL3000,Russell 3000
2023-04-19,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,4154.52001953125,3572560000,SP500,S&P 500
2023-04-20,33740.6015625,33875.390625,33677.73828125,33786.62109375,33786.62109375,307910000,DOWJONES,Dow Jones Industrial Average
2023-04-20,12039.080078125,12155.9599609375,12011.9501953125,12059.5595703125,12059.5595703125,4590530000,NASDAQ,Nasdaq Composite
2023-04-20,2379.47998046875,2383.409912109375,2364.60009765625,2373.010009765625,2373.010009765625,0,RUSSELL3000,Russell 3000
2023-04-20,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,4129.7900390625,3772080000,SP500,S&P 500
2023-04-21,33793.6015625,33858.828125,33688.5703125,33808.9609375,33808.9609375,291080000,DOWJONES,Dow Jones Industrial Average
2023-04-21,12046.0302734375,12097.150390625,11986.8203125,12072.4599609375,12072.4599609375,4868050000,NASDAQ,Nasdaq Composite
2023-04-21,2373.580078125,2377.260009765625,2363.52001953125,2374.820068359375,2374.820068359375,0,RUSSELL3000,Russell 3000
2023-04-21,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,4133.52001953125,3611750000,SP500,S&P 500
2023-04-24,33805.0390625,33891.1484375,33726.08984375,33875.3984375,33875.3984375,252020000,DOWJONES,Dow Jones Industrial Average
2023-04-24,12053.4697265625,12103.580078125,11960.2998046875,12037.2001953125,12037.2001953125,4854050000,NASDAQ,Nasdaq Composite
2023-04-24,2373.56005859375,2379.639892578125,2364.929931640625,2375.72998046875,2375.72998046875,0,RUSSELL3000,Russell 3000
2023-04-24,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,4137.0400390625,3290940000,SP500,S&P 500
